"domain","division","category","brand","name","price","score","reviewCnt","image","link","weight","unit"
양념/오일,케찹/마요네즈/디핑소스,마요네즈,오뚜기,골드 마요네즈 300g,4380,4.9,97976,https://sitem.ssgcdn.com/27/94/60/item/0000006609427_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006609427&siteNo=6001&salestrNo=2037,300,g
양념/오일,케찹/마요네즈/디핑소스,마요네즈,청정원,고소한 마요네즈 300g,3980,4.9,38365,https://sitem.ssgcdn.com/65/22/02/item/0000007022265_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007022265&siteNo=6001&salestrNo=2037,300,g
양념/오일,케찹/마요네즈/디핑소스,마요네즈,오뚜기,골드 마요네즈 500g,6580,4.9,70935,https://sitem.ssgcdn.com/26/94/60/item/0000006609426_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006609426&siteNo=6001&salestrNo=2037,500,g
양념/오일,케찹/마요네즈/디핑소스,마요네즈,오뚜기,하프 마요네즈 525g,6980,4.9,36001,https://sitem.ssgcdn.com/32/55/61/item/0000006615532_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006615532&siteNo=6001&salestrNo=2037,525,g
양념/오일,케찹/마요네즈/디핑소스,마요네즈,노브랜드,오리지널마요네즈430ml,3280,4.6,1788,https://sitem.ssgcdn.com/60/45/15/item/1000426154560_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000426154560&siteNo=6001&salestrNo=2037,430,ml
양념/오일,케찹/마요네즈/디핑소스,머스타드,오뚜기,허니 머스타드 소스 265g,3480,4.9,67599,https://sitem.ssgcdn.com/38/79/79/item/0000008797938_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008797938&siteNo=6001&salestrNo=2037,265,g
양념/오일,케찹/마요네즈/디핑소스,머스타드,없음,비룩스 홀그레인 머스타드 350g,6480,4.8,565,https://sitem.ssgcdn.com/84/28/61/item/1000583612884_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000583612884&siteNo=6001&salestrNo=2037,350,g
양념/오일,케찹/마요네즈/디핑소스,머스타드,르네디종,[REINE DIJON]홀 그레인 머스타드 190g,6280,4.9,22546,https://sitem.ssgcdn.com/52/28/92/item/0000007922852_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007922852&siteNo=6001&salestrNo=2037,190,g
양념/오일,케찹/마요네즈/디핑소스,머스타드,라무따드,홀그레인 머스타드 200g,5180,4.8,5929,https://sitem.ssgcdn.com/36/25/35/item/0000008352536_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008352536&siteNo=6001&salestrNo=2037,200,g
양념/오일,케찹/마요네즈/디핑소스,겨자,오뚜기,연겨자 100g,3380,4.8,11900,https://sitem.ssgcdn.com/34/55/61/item/0000006615534_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006615534&siteNo=6001&salestrNo=2037,100,g
양념/오일,케찹/마요네즈/디핑소스,칠리소스,몬,[MORN] 몬 스위트 칠리소스 240g,3280,4.9,16385,https://sitem.ssgcdn.com/80/79/11/item/0000008117980_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008117980&siteNo=6001&salestrNo=2037,240,g
양념/오일,케찹/마요네즈/디핑소스,칠리소스,후이펑,닭표 스리라차 칠리소스 255g,7980,4.9,14885,https://sitem.ssgcdn.com/97/81/22/item/1000021228197_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000021228197&siteNo=6001&salestrNo=2037,255,g
양념/오일,케찹/마요네즈/디핑소스,칠리소스,노브랜드,스리라차 소스 450ml,3980,4.7,1269,https://sitem.ssgcdn.com/73/12/31/item/1000527311273_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000527311273&siteNo=6001&salestrNo=2037,450,ml
양념/오일,케찹/마요네즈/디핑소스,칠리소스,몬,[MORN] 스위트 칠리소스 295ml,4480,4.9,23295,https://sitem.ssgcdn.com/90/22/02/item/0000007022290_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007022290&siteNo=6001&salestrNo=2037,295,ml
양념/오일,케찹/마요네즈/디핑소스,칠리소스,없음,[하이몬] 칠리 샤브수끼 소스 300ml,4980,4.8,5055,https://sitem.ssgcdn.com/82/79/11/item/0000008117982_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008117982&siteNo=6001&salestrNo=2037,300,ml
양념/오일,케찹/마요네즈/디핑소스,스윗킬리소스,없음,비비드키친 저칼로리 스윗칠리소스 320g,3980,4.8,945,https://sitem.ssgcdn.com/21/59/81/item/1000586815921_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000586815921&siteNo=6001&salestrNo=2037,320,g
양념/오일,케찹/마요네즈/디핑소스,갈릭디핑소스,노브랜드,데일리갈릭디핑소스315g,2480,4.7,1695,https://sitem.ssgcdn.com/56/17/57/item/1000533571756_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000533571756&siteNo=6001&salestrNo=2037,315,g
양념/오일,케찹/마요네즈/디핑소스,치킨양념소스,없음,비비드키친 저칼로리 치킨양념소스 320g,3980,4.8,652,https://sitem.ssgcdn.com/08/59/81/item/1000586815908_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000586815908&siteNo=6001&salestrNo=2037,320,g
양념/오일,케찹/마요네즈/디핑소스,사워크림,덴마크,사워크림 450g,6480,4.8,9990,https://sitem.ssgcdn.com/46/11/14/item/1000018141146_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000018141146&siteNo=6001&salestrNo=2037,450,g
양념/오일,케찹/마요네즈/디핑소스,치즈소스,아하,[FUNacho] 나쵸 치즈 소스(142g*2컵) 284g,3980,4.8,7728,https://sitem.ssgcdn.com/18/24/02/item/0000007022418_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007022418&siteNo=6001&salestrNo=2037,284,g
양념/오일,케찹/마요네즈/디핑소스,돈까스소스,청정원,클래식 돈카츠소스 400g,3180,4.9,49328,https://sitem.ssgcdn.com/15/91/54/item/0000007549115_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007549115&siteNo=6001&salestrNo=2037,400,g
양념/오일,케찹/마요네즈/디핑소스,돈까스소스,노브랜드,데일리돈까스소스455g,2580,4.8,3282,https://sitem.ssgcdn.com/96/05/40/item/1000522400596_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000522400596&siteNo=6001&salestrNo=2037,455,g
양념/오일,케찹/마요네즈/디핑소스,돈까스소스,오뚜기,참깨돈까스소스 470g,4350,4.9,14843,https://sitem.ssgcdn.com/98/72/61/item/1000022617298_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000022617298&siteNo=6001&salestrNo=2037,470,g
양념/오일,케찹/마요네즈/디핑소스,돈까스소스,오뚜기,돈까스소스 470g,3880,4.8,11795,https://sitem.ssgcdn.com/07/73/61/item/1000022617307_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000022617307&siteNo=6001&salestrNo=2037,470,g
양념/오일,케찹/마요네즈/디핑소스,돈까스소스,오뚜기,경양식 돈까스 소스 455g,5080,4.9,7840,https://sitem.ssgcdn.com/11/56/28/item/1000037285611_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000037285611&siteNo=6001&salestrNo=2037,455,g
양념/오일,케찹/마요네즈/디핑소스,스테이크소스,삼립,A1 스테이크 소스 283g,6980,4.8,6877,https://sitem.ssgcdn.com/65/50/82/item/0000006825065_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006825065&siteNo=6001&salestrNo=2037,283,g
양념/오일,케찹/마요네즈/디핑소스,스테이크소스,오뚜기,스테이크소스 470g,3880,4.8,3628,https://sitem.ssgcdn.com/80/72/61/item/1000022617280_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000022617280&siteNo=6001&salestrNo=2037,470,g
양념/오일,케찹/마요네즈/디핑소스,스테이크소스,청정원,뉴욕 클래식 스테이크소스 250g,4280,4.8,4402,https://sitem.ssgcdn.com/66/47/23/item/0000007234766_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007234766&siteNo=6001&salestrNo=2037,250,g
양념/오일,케찹/마요네즈/디핑소스,스테이크소스,청정원,오리엔탈 스테이크소스 250g,2880,4.8,3087,https://sitem.ssgcdn.com/65/47/23/item/0000007234765_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007234765&siteNo=6001&salestrNo=2037,250,g
양념/오일,케찹/마요네즈/디핑소스,스테이크소스,CJ제일제당,백설 스테이크 소스 255g,3580,4.7,283,https://sitem.ssgcdn.com/06/71/51/item/1000542517106_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000542517106&siteNo=6001&salestrNo=2037,255,g
양념/오일,중식/일식/기타소스,굴소스,오뚜기,이금기 팬더굴소스 510G,4380,4.9,57267,https://sitem.ssgcdn.com/13/94/60/item/0000006609413_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006609413&siteNo=6001&salestrNo=2037,510,g
양념/오일,중식/일식/기타소스,굴소스,오뚜기,이금기 팬더굴소스 255g,3000,4.9,29875,https://sitem.ssgcdn.com/73/98/60/item/0000006609873_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006609873&siteNo=6001&salestrNo=2037,255,g
양념/오일,중식/일식/기타소스,굴소스,노브랜드,굴소스 490g,3580,4.8,16441,https://sitem.ssgcdn.com/16/04/94/item/1000035940416_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000035940416&siteNo=6001&salestrNo=2037,490,g
양념/오일,중식/일식/기타소스,굴소스,백설,프리미엄 굴소스 350g,5980,4.9,16725,https://sitem.ssgcdn.com/28/79/11/item/0000008117928_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008117928&siteNo=6001&salestrNo=2037,350,g
양념/오일,중식/일식/기타소스,굴소스,백설,프리미엄 굴소스500g,8480,4.8,7373,https://sitem.ssgcdn.com/91/97/05/item/1000026059791_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000026059791&siteNo=6001&salestrNo=2037,500,g
양념/오일,중식/일식/기타소스,일식소스,오뚜기,메밀소바장국 360ml,3280,4.8,8371,https://sitem.ssgcdn.com/33/24/79/item/1000022792433_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000022792433&siteNo=6001&salestrNo=2037,360,ml
양념/오일,중식/일식/기타소스,일식소스,없음,[기꼬망]혼쯔유 500ml,7580,4.9,11490,https://sitem.ssgcdn.com/66/50/82/item/0000006825066_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006825066&siteNo=6001&salestrNo=2037,500,ml
양념/오일,중식/일식/기타소스,일식소스,샘표,국시장국 가쓰오국물 350ml,2680,4.9,19193,https://sitem.ssgcdn.com/04/49/83/item/0000006834904_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006834904&siteNo=6001&salestrNo=2037,350,ml
양념/오일,중식/일식/기타소스,일식소스,없음,와다칸3배농축콘부쯔유300ml,3780,4.8,4567,https://sitem.ssgcdn.com/67/13/65/item/1000012651367_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000012651367&siteNo=6001&salestrNo=2037,300,ml
양념/오일,중식/일식/기타소스,일식소스,테라오카,계란간장소스 300ml,7480,4.9,1787,https://sitem.ssgcdn.com/10/25/45/item/1000025452510_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000025452510&siteNo=6001&salestrNo=2037,300,ml
양념/오일,중식/일식/기타소스,동남아소스,청정원,피넛 월남쌈소스 240g,4680,4.8,10979,https://sitem.ssgcdn.com/89/83/55/item/1000015558389_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000015558389&siteNo=6001&salestrNo=2037,240,g
양념/오일,중식/일식/기타소스,동남아소스,없음,[Himorn] 피넛 월남쌈 소스 230g,4980,4.9,6127,https://sitem.ssgcdn.com/16/44/90/item/0000007904416_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007904416&siteNo=6001&salestrNo=2037,230,g
양념/오일,중식/일식/기타소스,동남아소스,청정원,베트남쌀국수소스 370g,4780,4.8,7582,https://sitem.ssgcdn.com/00/07/86/item/1000022860700_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000022860700&siteNo=6001&salestrNo=2037,370,g
양념/오일,중식/일식/기타소스,동남아소스,청정원,월남쌈소스 240g,3680,4.8,4307,https://sitem.ssgcdn.com/28/74/57/item/1000015577428_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000015577428&siteNo=6001&salestrNo=2037,240,g
양념/오일,중식/일식/기타소스,동남아소스,천하코퍼레이션,J-Lek 스리라차소스 225ml,2980,4.7,629,https://sitem.ssgcdn.com/00/09/00/item/1000443000900_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000443000900&siteNo=6001&salestrNo=2037,225,ml
양념/오일,중식/일식/기타소스,참소스,없음,고기엔 참소스 300g,2580,4.9,14672,https://sitem.ssgcdn.com/15/68/13/item/1000035136815_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000035136815&siteNo=6001&salestrNo=2037,300,g
양념/오일,중식/일식/기타소스,레몬주스,래딕스글로비즈,헬로 레몬 주스 200ml,2180,4.8,17085,https://sitem.ssgcdn.com/65/42/76/item/0000008764265_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008764265&siteNo=6001&salestrNo=2037,200,ml
양념/오일,중식/일식/기타소스,참소스,없음,고기엔 참소스800g,5680,4.9,3528,https://sitem.ssgcdn.com/03/54/76/item/1000308765403_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000308765403&siteNo=6001&salestrNo=2037,800,g
양념/오일,중식/일식/기타소스,데리야끼소스,노브랜드,데일리데리야끼소스485g,2980,4.8,2346,https://sitem.ssgcdn.com/92/05/40/item/1000522400592_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000522400592&siteNo=6001&salestrNo=2037,485,g
양념/오일,중식/일식/기타소스,양념치킨소스,오뚜기,양념치킨소스 490G,3480,4.8,7819,https://sitem.ssgcdn.com/87/98/14/item/1000061149887_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000061149887&siteNo=6001&salestrNo=2037,490,g
양념/오일,샐러드드레싱,유자드레싱/키위드레싱/과일드레싱,풀무원,상큼 유자 오리엔탈 드레싱 (255g),4680,4.8,824,https://sitem.ssgcdn.com/12/50/14/item/1000616145012_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000616145012&siteNo=6001&salestrNo=2037,255,g
양념/오일,샐러드드레싱,유자드레싱/키위드레싱/과일드레싱,CJ제일제당,백설 유자 드레싱 (250g),4380,4.7,252,https://sitem.ssgcdn.com/65/25/20/item/1000554202565_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000554202565&siteNo=6001&salestrNo=2037,250,g
양념/오일,샐러드드레싱,유자드레싱/키위드레싱/과일드레싱,없음,솔리몬 스퀴즈드 레몬 500ml,4280,4.8,462,https://sitem.ssgcdn.com/05/34/03/item/1000592033405_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000592033405&siteNo=6001&salestrNo=2037,500,ml
양념/오일,샐러드드레싱,유자드레싱/키위드레싱/과일드레싱,CJ제일제당,백설 요거트 드레싱 (245g),4380,4.6,113,https://sitem.ssgcdn.com/43/25/20/item/1000554202543_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000554202543&siteNo=6001&salestrNo=2037,245,g
양념/오일,샐러드드레싱,유자드레싱/키위드레싱/과일드레싱,CJ제일제당,백설 키위 드레싱 (115g),1980,4.8,94,https://sitem.ssgcdn.com/50/25/20/item/1000554202550_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000554202550&siteNo=6001&salestrNo=2037,115,g
양념/오일,샐러드드레싱,발사믹/오일드레싱,없음,백설 하프칼로리 오리엔탈드레싱,4380,4.9,244,https://sitem.ssgcdn.com/26/21/20/item/1000602202126_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000602202126&siteNo=6001&salestrNo=2037,245,g
양념/오일,샐러드드레싱,발사믹/오일드레싱,없음,백설 하프칼로리 발사믹드레싱,4380,4.8,157,https://sitem.ssgcdn.com/22/21/20/item/1000602202122_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000602202122&siteNo=6001&salestrNo=2037,245,g
양념/오일,샐러드드레싱,발사믹/오일드레싱,풀무원,오리엔탈 드레싱 (240g),4380,4.9,9014,https://sitem.ssgcdn.com/22/66/70/item/1000049706622_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000049706622&siteNo=6001&salestrNo=2037,240,g
양념/오일,샐러드드레싱,발사믹/오일드레싱,폰타나,무지방 샐러드 드레싱 오리엔탈 235g,4680,4.8,10915,https://sitem.ssgcdn.com/96/93/08/item/0000008089396_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008089396&siteNo=6001&salestrNo=2037,235,g
양념/오일,샐러드드레싱,발사믹/오일드레싱,샘표,[Fontana] 폰타나 발사믹드레싱 270g,4480,4.8,25878,https://sitem.ssgcdn.com/28/11/90/item/1000005901128_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000005901128&siteNo=6001&salestrNo=2037,270,g
양념/오일,샐러드드레싱,참깨드레싱/견과드레싱,없음,백설 하프칼로리 참깨드레싱,4380,4.7,263,https://sitem.ssgcdn.com/30/21/20/item/1000602202130_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000602202130&siteNo=6001&salestrNo=2037,245,g
양념/오일,샐러드드레싱,참깨드레싱/견과드레싱,청정원,참깨흑임자 드레싱 300g,4480,4.8,16689,https://sitem.ssgcdn.com/32/54/17/item/0000007175432_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007175432&siteNo=6001&salestrNo=2037,300,g
양념/오일,샐러드드레싱,참깨드레싱/견과드레싱,풀무원,참깨 흑임자 드레싱 (220g),4380,4.8,8032,https://sitem.ssgcdn.com/19/74/70/item/1000049707419_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000049707419&siteNo=6001&salestrNo=2037,220,g
양념/오일,샐러드드레싱,참깨드레싱/견과드레싱,풀무원,참깨 흑임자 드레싱 (495g),6980,4.8,7663,https://sitem.ssgcdn.com/28/32/58/item/0000008583228_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008583228&siteNo=6001&salestrNo=2037,495,g
양념/오일,샐러드드레싱,참깨드레싱/견과드레싱,풀무원,참깨 흑임자 드레싱 (105g),2200,4.8,7419,https://sitem.ssgcdn.com/90/05/56/item/0000008560590_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008560590&siteNo=6001&salestrNo=2037,105,g
양념/오일,밀가루/분말류,밀가루,CJ제일제당,[백설] 중력 밀가루(다목적용) 1kg,1710,4.9,18071,https://sitem.ssgcdn.com/65/48/83/item/0000006834865_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006834865&siteNo=6001&salestrNo=2037,1000,g
양념/오일,밀가루/분말류,밀가루,곰표,중력 밀가루 1kg,1790,4.9,54693,https://sitem.ssgcdn.com/67/90/60/item/0000006609067_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006609067&siteNo=6001&salestrNo=2037,1000,g
양념/오일,밀가루/분말류,밀가루,CJ제일제당,[백설] 박력 밀가루(과자용) 1kg,2350,4.9,23293,https://sitem.ssgcdn.com/66/48/83/item/0000006834866_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006834866&siteNo=6001&salestrNo=2037,1000,g
양념/오일,밀가루/분말류,밀가루,노브랜드,중력밀가루 1kg,1380,4.8,8722,https://sitem.ssgcdn.com/26/90/16/item/1000067169026_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000067169026&siteNo=6001&salestrNo=2037,1000,g
양념/오일,밀가루/분말류,밀가루,CJ제일제당,[백설] 강력 밀가루 (빵용) 1kg,2350,4.9,17249,https://sitem.ssgcdn.com/63/48/83/item/0000006834863_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006834863&siteNo=6001&salestrNo=2037,1000,g
양념/오일,밀가루/분말류,부침가루,CJ제일제당,[백설] 통감자를 갈아넣은 바삭 부침가루 1kg,3980,4.8,33961,https://sitem.ssgcdn.com/94/30/61/item/0000006613094_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006613094&siteNo=6001&salestrNo=2037,1000,g
양념/오일,밀가루/분말류,부침가루,오뚜기,부침가루 1kg,3400,4.9,56698,https://sitem.ssgcdn.com/37/94/60/item/0000006609437_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006609437&siteNo=6001&salestrNo=2037,1000,g
양념/오일,밀가루/분말류,부침가루,CJ제일제당,백설 5가지재료 부침가루1kg,3380,4.9,33977,https://sitem.ssgcdn.com/34/68/95/item/0000008956834_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008956834&siteNo=6001&salestrNo=2037,1000,g
양념/오일,밀가루/분말류,부침가루,노브랜드,부침가루 1.2kg,2880,4.9,21260,https://sitem.ssgcdn.com/58/39/85/item/1000034853958_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000034853958&siteNo=6001&salestrNo=2037,1200,g
양념/오일,밀가루/분말류,부침가루,CJ제일제당,[백설] 우리밀 부침가루 500g,3680,4.9,12117,https://sitem.ssgcdn.com/62/53/69/item/0000007695362_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007695362&siteNo=6001&salestrNo=2037,500,g
양념/오일,밀가루/분말류,튀김가루,오뚜기,튀김가루 1kg,3400,4.8,26104,https://sitem.ssgcdn.com/38/94/60/item/0000006609438_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006609438&siteNo=6001&salestrNo=2037,1000,g
양념/오일,밀가루/분말류,튀김가루,CJ제일제당,백설 5가지재료 튀김가루 1kg,3880,4.9,14494,https://sitem.ssgcdn.com/10/08/05/item/0000010050810_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000010050810&siteNo=6001&salestrNo=2037,1000,g
양념/오일,밀가루/분말류,튀김가루,노브랜드,치킨튀김가루 500g,2180,4.8,5670,https://sitem.ssgcdn.com/09/26/72/item/1000035722609_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000035722609&siteNo=6001&salestrNo=2037,500,g
양념/오일,밀가루/분말류,튀김가루,노브랜드,튀김가루 1.2kg,2880,4.8,7815,https://sitem.ssgcdn.com/57/39/85/item/1000034853957_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000034853957&siteNo=6001&salestrNo=2037,1200,g
양념/오일,밀가루/분말류,튀김가루,CJ제일제당,[백설] 치킨 튀김가루 1kg,6380,4.8,2849,https://sitem.ssgcdn.com/32/88/61/item/0000006618832_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006618832&siteNo=6001&salestrNo=2037,1000,g
양념/오일,밀가루/분말류,빵가루,오뚜기,빵가루 500g,3680,4.9,26602,https://sitem.ssgcdn.com/32/94/60/item/0000006609432_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006609432&siteNo=6001&salestrNo=2037,500,g
양념/오일,밀가루/분말류,빵가루,마을기업싸리재,유기농 중력분 우리밀 통밀가루 600g 제빵용 다목적,4400,4.6,3,https://sitem.ssgcdn.com/57/79/80/item/1000610807957_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000610807957&siteNo=6001&salestrNo=6005,600,g
양념/오일,밀가루/분말류,빵가루,신세계라이브쇼핑,[푸른들마켓][해가원] 베이킹파우더150g,1000,0.0,0,https://sitem.ssgcdn.com/77/03/17/item/1000365170377_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000365170377&siteNo=6001&salestrNo=6005,150,g
양념/오일,밀가루/분말류,빵가루,없음,동원 빵가루 1kg,10580,4.7,27,https://sitem.ssgcdn.com/02/87/94/item/1000641948702_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000641948702&siteNo=7009&salestrNo=2551,1000,g
양념/오일,밀가루/분말류,빵가루,우리밀,빵가루 / 국산 밀가루 튀김요리,4200,4.5,4,https://sitem.ssgcdn.com/07/50/98/item/1000063985007_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000063985007&siteNo=6001&salestrNo=6005,190,g
양념/오일,밀가루/분말류,전분,노브랜드,감자맛전분99.9 350g,2580,4.9,26252,https://sitem.ssgcdn.com/56/39/85/item/1000034853956_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000034853956&siteNo=6001&salestrNo=2037,350,g
양념/오일,밀가루/분말류,들깨가루,노브랜드,껍질벗긴 들깨가루 300g,7880,4.8,2346,https://sitem.ssgcdn.com/52/36/05/item/1000472053652_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000472053652&siteNo=6001&salestrNo=2037,300,g
양념/오일,밀가루/분말류,찹쌀가루,청오,무농약 찹쌀가루 500g,7200,4.9,7531,https://sitem.ssgcdn.com/43/68/69/item/0000007696843_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007696843&siteNo=6001&salestrNo=2037,500,g
양념/오일,밀가루/분말류,들깨가루,피코크,국산 껍질벗긴 들깨가루 200g,11980,4.8,214,https://sitem.ssgcdn.com/66/61/77/item/1000609776166_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000609776166&siteNo=7009&salestrNo=2551,200,g
양념/오일,밀가루/분말류,전분,성진,감자전분맛 400g,3380,4.9,8252,https://sitem.ssgcdn.com/56/88/61/item/0000006618856_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006618856&siteNo=6001&salestrNo=2037,400,g
양념/오일,소금/설탕/후추/향신료,소금,청정원,미원 맛소금 250g,1440,4.9,50292,https://sitem.ssgcdn.com/49/90/60/item/0000006609049_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000006609049&siteNo=6001&salestrNo=2037,250,g
양념/오일,소금/설탕/후추/향신료,소금,대상,미원 맛소금 95g,2280,4.9,8547,https://sitem.ssgcdn.com/73/18/21/item/1000032211873_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000032211873&siteNo=6001&salestrNo=2037,95,g
양념/오일,소금/설탕/후추/향신료,소금,CJ제일제당,[백설]오천년의 신비 명품 천일염 (가는 입자) 250g,2780,4.9,11744,https://sitem.ssgcdn.com/84/12/92/item/0000007921284_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007921284&siteNo=6001&salestrNo=2037,250,g
양념/오일,소금/설탕/후추/향신료,소금,청정원,순수천혜염 천일염 가는소금 500g,4280,4.9,11845,https://sitem.ssgcdn.com/36/56/33/item/0000007335636_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007335636&siteNo=6001&salestrNo=2037,500,g
양념/오일,소금/설탕/후추/향신료,소금,백설,오천년의 신비 국산 꽃소금 (천일염) 400g,3100,4.9,26090,https://sitem.ssgcdn.com/33/69/07/item/0000008076933_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008076933&siteNo=6001&salestrNo=2037,400,g
