"userNum","id","name","similarity","exception","partitionDate"
2,7036171,햄김치볶음밥,0.8558537450143997,0,"2025-05-10"
2,7022563,오징어무국,0.4374993254620055,0,"2025-05-10"
2,7019632,무채나물볶음,0.8558537450143997,0,"2025-05-10"
2,7027192,바지락순두부찌개,0.4374993254620055,0,"2025-05-10"
2,7033640,소고기무국,0.495314484309773,0,"2025-05-10"
2,7021764,소고기무국,0.495314484309773,0,"2025-05-10"
2,7039677,낫또김치피자,0.7265751197008431,0,"2025-05-10"
2,7023632,맑은무국,0.7265751197008431,0,"2025-05-10"
2,7035376,소고기미역국,0.495314484309773,0,"2025-05-10"
2,7037860,시금치된장국,0.7265751197008431,0,"2025-05-10"
2,7030961,닭칼국수,0.4374993254620055,1,"2025-05-10"
2,7026807,아욱된장국,0.7265751197008431,0,"2025-05-10"
2,7021498,소고기무국,0.495314484309773,0,"2025-05-10"
2,7033960,고추장찌개,0.7265751197008431,0,"2025-05-10"
2,7039999,맑은오징어무국,0.4374993254620055,0,"2025-05-10"
2,7041143,오징어무국,0.4374993254620055,0,"2025-05-10"
2,7019790,떡국,0.495314484309773,0,"2025-05-10"
2,7031555,소고기감자국,0.7265751197008431,0,"2025-05-10"
2,7031394,돼지고기김치찜,0.5531296431575404,1,"2025-05-10"
2,7039747,스팸순두부찌개,0.5531296431575404,1,"2025-05-10"
2,7020261,청국장찌개,0.7265751197008431,0,"2025-05-10"
2,7017597,돼지갈비찜,0.5531296431575404,1,"2025-05-10"
2,7038304,고사리나물볶음,0.8558537450143997,0,"2025-05-10"
2,7020467,떡만두국,0.495314484309773,0,"2025-05-10"
2,7033719,열무물국수,0.3082207001484488,0,"2025-05-10"
2,7036006,스지아롱사태미역국,0.495314484309773,0,"2025-05-10"
2,7038518,접짝뼈국,0.5531296431575404,1,"2025-05-10"
2,7023202,새우젓찌개,0.4374993254620055,0,"2025-05-10"
2,7030756,돼지고기김치볶음밥,0.6824082684710971,1,"2025-05-10"
2,7023058,돼지고기김치찌개,0.5531296431575404,1,"2025-05-10"
2,7034934,대패삼겹살국물떡볶이,0.5531296431575404,1,"2025-05-10"
2,7030294,잔치국수,0.4374993254620055,0,"2025-05-10"
2,7035941,떡갈비볶음밥,0.6824082684710971,1,"2025-05-10"
2,7039335,배추된장국,0.7265751197008431,0,"2025-05-10"
2,7019193,김치닭볶음탕,0.4374993254620055,1,"2025-05-10"
2,7017003,김치비지찌개,0.5531296431575404,1,"2025-05-10"
2,7020075,양념소갈비살,0.495314484309773,0,"2025-05-10"
2,7017527,대패삼겹살콩나물불고기,0.6824082684710971,1,"2025-05-10"
2,7039772,콩나물무국,0.7265751197008431,0,"2025-05-10"
2,7022667,오징어김치국,0.4374993254620055,0,"2025-05-10"
2,7039604,황태미역국,0.4374993254620055,0,"2025-05-10"
2,7024937,국물닭발,0.4374993254620055,1,"2025-05-10"
2,7036437,원팬잡채,0.6245931096233296,0,"2025-05-10"
2,7022898,양배추스테이크,0.4697245362438025,0,"2025-05-10"
2,7038752,차돌크림파스타,0.36774252616628894,0,"2025-05-10"
2,7018494,소고기등심찹스테이크,0.36774252616628894,0,"2025-05-10"
2,7037052,찹스테이크,0.36774252616628894,0,"2025-05-10"
2,7017560,봉골레파스타,0.30992736731852144,0,"2025-05-10"
2,7025606,양배추스테이크,0.4697245362438025,0,"2025-05-10"
2,7032119,크림리조또,0.30992736731852144,1,"2025-05-10"
2,7032728,햄치즈토스트,0.1806487420049648,0,"2025-05-10"
2,7022083,시카고피자,0.1806487420049648,0,"2025-05-10"
2,7027046,안심스테이크크림파스타,0.10918527553917567,0,"2025-05-10"
2,7036182,찹스테이크,0.36774252616628894,0,"2025-05-10"
2,7023106,만두피자,0.1806487420049648,0,"2025-05-10"
2,7030927,소고기찹스테이크,0.23846390085273228,0,"2025-05-10"
2,7031649,단호박크림파스타,0.5990031615573591,0,"2025-05-10"
2,7034050,고등어드라이카레토스트,0.1806487420049648,0,"2025-05-10"
2,7023690,양배추스테이크,0.4697245362438025,0,"2025-05-10"
2,7032715,식빵햄피자,0.1806487420049648,0,"2025-05-10"
2,7028611,봉골레파스타,0.30992736731852144,0,"2025-05-10"
2,7041136,딸기생크림케이크,0.1806487420049648,0,"2025-05-10"
2,7036479,새우알리오올리오파스타,0.30992736731852144,0,"2025-05-10"
2,7033483,불닭파스타,0.1806487420049648,0,"2025-05-10"
2,7032198,크림닭가슴살스테이크,0.30992736731852144,1,"2025-05-10"
2,7033249,고기파스타,0.36774252616628894,0,"2025-05-10"
2,7026392,주꾸미청경재파스타,0.30992736731852144,0,"2025-05-10"
2,7020283,돼지고기안심찹스테이크,0.4255576850140565,1,"2025-05-10"
2,7039884,부추삼겹살덮밥,0.4255576850140565,1,"2025-05-10"
2,7024017,연어대가리데리야끼구이,0.1806487420049648,0,"2025-05-10"
2,7018347,베이컨야끼소바,0.30992736731852144,0,"2025-05-10"
2,7034241,새우달걀덮밥,0.1806487420049648,0,"2025-05-10"
2,7018670,치킨마요덮밥,0.30992736731852144,1,"2025-05-10"
2,7038014,새송이버섯덮밥,0.5990031615573591,0,"2025-05-10"
2,7020103,두반장해물덮밥,0.30992736731852144,0,"2025-05-10"
2,7037234,치킨카레덮밥,0.1806487420049648,1,"2025-05-10"
2,7032314,닭고기덮밥,0.30992736731852144,1,"2025-05-10"
2,7030581,가지덮밥,0.4697245362438025,0,"2025-05-10"
2,7039567,마라볶음우동,0.5990031615573591,0,"2025-05-10"
2,7019306,데리야끼삼치구이,0.1806487420049648,0,"2025-05-10"
2,7027512,가지덮밥,0.5990031615573591,0,"2025-05-10"
2,7034966,찹스테이크덮밥,0.4255576850140565,1,"2025-05-10"
2,7034903,해물볶음우동,0.30992736731852144,0,"2025-05-10"
2,7030913,우삼겹팽이버섯덮밥,0.36774252616628894,0,"2025-05-10"
2,7031609,장어초밥,0.1806487420049648,0,"2025-05-10"
2,7020273,토마토닭고기덮밥,0.30992736731852144,1,"2025-05-10"
2,7017982,차돌박이볶음면,0.3163724094748808,0,"2025-05-10"
2,7036165,해물짬뽕탕,0.12927862531355663,0,"2025-05-10"
2,7019168,짜장밥,0.3741875683226483,1,"2025-05-10"
2,7017159,마파순두부,0.3741875683226483,1,"2025-05-10"
2,7027731,가지탕수육,0.28907579423883767,0,"2025-05-10"
2,7036004,고기짬뽕,0.11563031769553506,1,"2025-05-10"
2,7024727,만두탕수육,0.41835441955239433,0,"2025-05-10"
2,7036303,반미샌드위치,0.41835441955239433,0,"2025-05-10"
2,7037491,버터치킨커리,0.12927862531355663,1,"2025-05-10"
2,7039749,무굴국,0.4374993254620055,0,"2025-05-10"
2,7033125,콩나물국,0.7265751197008431,0,"2025-05-10"
2,7036668,고추잎나물볶음,0.8558537450143997,0,"2025-05-10"
2,7019954,맑은소고기무국,0.495314484309773,0,"2025-05-10"
2,7021433,우삼겹된장찌개,0.495314484309773,0,"2025-05-10"
2,7030705,불고기파스타,0.6245931096233296,0,"2025-05-10"
2,7019724,소고기물만두떡국,0.495314484309773,0,"2025-05-10"
2,7021005,냉이된장찌개,0.7265751197008431,0,"2025-05-10"
2,7020456,잡채,0.6824082684710971,1,"2025-05-10"
2,7019156,배추된장국,0.7265751197008431,0,"2025-05-10"
2,7028147,멸치김치찌개,0.7265751197008431,0,"2025-05-10"
2,7030943,두부배추들깨국,0.7265751197008431,0,"2025-05-10"
2,7040817,애호박두부국,0.7265751197008431,0,"2025-05-10"
2,7020729,야채잡채,0.8558537450143997,0,"2025-05-10"
2,7037939,새우콩나물국,0.4374993254620055,0,"2025-05-10"
2,7023255,콩나물불고기,0.6824082684710971,1,"2025-05-10"
2,7038409,돈까스김치나베,0.5531296431575404,1,"2025-05-10"
2,7022045,스지된장찌개,0.495314484309773,0,"2025-05-10"
2,7030438,백김치삼겹살구이,0.5531296431575404,1,"2025-05-10"
2,7032803,소불고기,0.6245931096233296,0,"2025-05-10"
2,7020248,고갈비,0.4374993254620055,0,"2025-05-10"
2,7022425,수란오트밀김치죽,0.7265751197008431,0,"2025-05-10"
2,7033070,소고기미역국,0.495314484309773,0,"2025-05-10"
2,7027605,소고기된장무짜글이,0.495314484309773,0,"2025-05-10"
2,7022627,시래기된장국,0.7265751197008431,0,"2025-05-10"
2,7025840,바지락순두부찌개,0.4374993254620055,0,"2025-05-10"
2,7035545,애호박간장국수,0.8558537450143997,0,"2025-05-10"
2,7020821,참나물페스토치킨,0.4374993254620055,1,"2025-05-10"
2,7037274,소고기무국,0.495314484309773,0,"2025-05-10"
2,7032034,꽃게된장찌개,0.4374993254620055,0,"2025-05-10"
2,7026173,숙주나물김치현미떡국,0.7265751197008431,0,"2025-05-10"
2,7021136,갈비치킨,0.566777950775562,1,"2025-05-10"
2,7040616,양배추나물,0.8558537450143997,0,"2025-05-10"
2,7021915,소고기들깨미역국,0.495314484309773,0,"2025-05-10"
2,7031088,콩나물소불고기볶음,0.6245931096233296,0,"2025-05-10"
2,7029278,청경채감자국,0.7265751197008431,0,"2025-05-10"
2,7036644,우렁된장비빔밥,0.8558537450143997,0,"2025-05-10"
2,7041267,등갈비김치찌개,0.5531296431575404,1,"2025-05-10"
2,7035569,소불고기,0.6245931096233296,0,"2025-05-10"
2,7035693,애호박고추장찌개,0.7265751197008431,0,"2025-05-10"
2,7025193,얼큰소고기무국,0.495314484309773,0,"2025-05-10"
2,7018038,들깨감자국,0.4374993254620055,1,"2025-05-10"
2,7023389,쭈삼불고기,0.566777950775562,0,"2025-05-10"
2,7039486,늙은호박된장국,0.7265751197008431,0,"2025-05-10"
2,7035184,황태해장국,0.4374993254620055,0,"2025-05-10"
2,7020165,나물볶음,0.8558537450143997,0,"2025-05-10"
